Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
9:45:00 PM,15.0,Sunday,87.0,0.0,10.0,28.0,135.0,high
9:30:00 AM,6.0,Monday,83.0,5.0,14.0,34.0,124.0,high
7:15:00 PM,1.0,Wednesday,97.0,18.0,0.0,0.0,149.0,high
,5.0,Sunday,66.0,14.0,24.0,1.0,117.0,high
9:15:00 AM,1.0,Wednesday,0.0,10.0,4.0,20.0,117.0,high
7:45:00 PM,2.0,,76.0,11.0,18.0,23.0,134.0,high
2:45:00 PM,23.0,Monday,107.0,11.0,26.0,19.0,163.0,high
1:45:00 PM,11.0,Wednesday,56.0,31.0,39.0,11.0,2.0,high
3:45:00 PM,9.0,Thursday,78.0,0.0,34.0,12.0,154.0,high
10:45:00 AM,7.0,Tuesday,75.0,25.0,24.0,30.0,145.0,high
10:30:00 AM,28.0,Saturday,44.0,17.0,27.0,30.0,0.0,high
3:00:00 PM,25.0,Wednesday,95.0,21.0,34.0,9.0,150.0,high
2:00:00 PM,,Wednesday,95.0,21.0,35.0,4.0,158.0,high
8:30:00 AM,14.0,Saturday,96.0,18.0,33.0,0.0,158.0,high
6:15:00 AM,19.0,Thursday,108.0,16.0,40.0,10.0,159.0,high
9:45:00 PM,15.0,Sunday,86.0,0.0,9.0,27.0,134.0,high
9:30:00 AM,6.0,Monday,75.0,0.0,6.0,26.0,116.0,high
6:45:00 PM,31.0,Tuesday,80.0,8.0,13.0,30.0,125.0,high
,29.0,Sunday,54.0,24.0,37.0,20.0,135.0,high
7:15:00 PM,21.0,,57.0,23.0,11.0,0.0,122.0,high
8:30:00 PM,,Sunday,83.0,24.0,19.0,29.0,0.0,high
8:30:00 AM,7.0,Tuesday,106.0,12.0,27.0,0.0,156.0,high
2:45:00 PM,30.0,Monday,0.0,24.0,26.0,6.0,128.0,high
9:30:00 AM,16.0,,82.0,16.0,37.0,2.0,2.0,high
8:30:00 PM,,Thursday,110.0,22.0,13.0,26.0,162.0,high
9:30:00 PM,22.0,Saturday,69.0,7.0,0.0,26.0,0.0,high
6:15:00 PM,7.0,Tuesday,98.0,13.0,35.0,0.0,161.0,high
7:30:00 PM,26.0,,0.0,4.0,11.0,21.0,133.0,high
9:45:00 PM,28.0,Saturday,2.0,18.0,16.0,2.0,2.0,high
7:45:00 AM,29.0,,108.0,28.0,33.0,9.0,166.0,high
7:15:00 PM,25.0,,84.0,14.0,19.0,28.0,148.0,high
1:45:00 PM,1.0,Wednesday,110.0,19.0,35.0,9.0,167.0,high
7:00:00 PM,4.0,,86.0,12.0,13.0,24.0,150.0,high
3:00:00 PM,,Sunday,57.0,31.0,31.0,21.0,128.0,high
6:15:00 AM,19.0,Thursday,100.0,8.0,32.0,2.0,151.0,high
8:30:00 AM,18.0,,0.0,10.0,28.0,1.0,152.0,high
9:30:00 PM,22.0,Saturday,68.0,6.0,0.0,25.0,0.0,high
10:00:00 AM,17.0,Tuesday,77.0,21.0,15.0,24.0,140.0,high
7:00:00 PM,4.0,,93.0,19.0,20.0,31.0,157.0,high
6:45:00 PM,25.0,Wednesday,68.0,21.0,3.0,24.0,127.0,high
6:00:00 AM,11.0,Wednesday,122.0,10.0,23.0,0.0,0.0,high
9:00:00 PM,8.0,Wednesday,104.0,24.0,20.0,33.0,166.0,high
6:45:00 PM,18.0,Wednesday,106.0,1.0,14.0,24.0,159.0,high
10:30:00 AM,28.0,Saturday,49.0,22.0,32.0,35.0,5.0,high
9:30:00 PM,11.0,Wednesday,98.0,16.0,16.0,0.0,151.0,high
1:30:00 PM,26.0,Thursday,5.0,35.0,5.0,15.0,159.0,high
3:30:00 PM,1.0,Wednesday,80.0,32.0,43.0,18.0,161.0,high
12:30:00 PM,16.0,Monday,74.0,5.0,18.0,32.0,119.0,high
8:30:00 AM,14.0,Saturday,97.0,19.0,34.0,0.0,159.0,high
8:00:00 AM,2.0,Thursday,128.0,12.0,28.0,6.0,168.0,high
7:45:00 PM,4.0,Saturday,66.0,9.0,12.0,25.0,127.0,high
8:30:00 AM,15.0,Sunday,108.0,13.0,23.0,0.0,155.0,high
2:30:00 PM,25.0,Wednesday,92.0,18.0,34.0,18.0,162.0,high
10:15:00 AM,8.0,Wednesday,85.0,29.0,44.0,24.0,170.0,high
8:30:00 AM,15.0,Sunday,116.0,21.0,31.0,4.0,163.0,high
7:30:00 PM,6.0,Monday,99.0,0.0,18.0,24.0,160.0,high
10:30:00 AM,24.0,Tuesday,66.0,12.0,19.0,25.0,2.0,high
9:45:00 PM,24.0,Tuesday,104.0,15.0,10.0,32.0,161.0,high
8:00:00 PM,9.0,Thursday,75.0,28.0,13.0,3.0,137.0,high
7:45:00 PM,7.0,Tuesday,59.0,14.0,12.0,34.0,116.0,high
9:30:00 PM,23.0,Monday,96.0,12.0,13.0,24.0,139.0,high
9:30:00 PM,19.0,Thursday,82.0,24.0,15.0,39.0,4.0,high
8:15:00 PM,18.0,Wednesday,89.0,8.0,14.0,20.0,146.0,high
2:30:00 PM,23.0,Monday,64.0,15.0,31.0,14.0,127.0,high
9:00:00 PM,11.0,Wednesday,98.0,28.0,20.0,32.0,169.0,high
8:00:00 AM,2.0,Thursday,128.0,12.0,28.0,6.0,168.0,high
9:15:00 AM,2.0,Thursday,39.0,19.0,36.0,27.0,124.0,high
10:15:00 AM,8.0,Wednesday,85.0,29.0,44.0,24.0,170.0,high
2:30:00 PM,,Sunday,90.0,16.0,31.0,13.0,162.0,high
8:15:00 PM,,Sunday,81.0,7.0,16.0,28.0,135.0,high
5:00:00 PM,12.0,Thursday,106.0,23.0,30.0,3.0,162.0,high
7:00:00 PM,31.0,Tuesday,106.0,27.0,20.0,28.0,169.0,high
7:15:00 PM,12.0,Thursday,98.0,4.0,9.0,24.0,150.0,high
7:15:00 PM,12.0,Thursday,106.0,12.0,17.0,32.0,158.0,high
7:30:00 AM,26.0,Thursday,4.0,32.0,36.0,4.0,168.0,high
7:15:00 PM,31.0,Tuesday,100.0,14.0,14.0,19.0,159.0,high
1:30:00 PM,21.0,Sunday,51.0,5.0,40.0,21.0,126.0,high
9:30:00 PM,5.0,,61.0,7.0,11.0,28.0,122.0,high
10:00:00 AM,,Thursday,55.0,1.0,32.0,8.0,108.0,high
7:15:00 PM,21.0,,54.0,20.0,8.0,0.0,119.0,high
10:45:00 AM,7.0,Tuesday,70.0,20.0,19.0,25.0,140.0,high
8:45:00 PM,5.0,Sunday,106.0,10.0,18.0,39.0,161.0,high
,29.0,Sunday,56.0,26.0,39.0,22.0,137.0,high
7:30:00 PM,15.0,Sunday,104.0,27.0,14.0,26.0,165.0,high
8:15:00 PM,28.0,Saturday,72.0,25.0,16.0,1.0,137.0,high
8:45:00 PM,30.0,Monday,61.0,27.0,17.0,27.0,3.0,high
3:15:00 PM,,Saturday,76.0,22.0,31.0,2.0,0.0,high
7:30:00 PM,26.0,,0.0,6.0,13.0,23.0,135.0,high
8:15:00 PM,28.0,Saturday,73.0,26.0,17.0,2.0,138.0,high
7:30:00 PM,6.0,Monday,102.0,3.0,21.0,27.0,163.0,high
1:00:00 PM,28.0,,60.0,0.0,12.0,27.0,113.0,high
10:15:00 AM,23.0,,76.0,0.0,0.0,28.0,123.0,high
7:00:00 PM,16.0,Monday,4.0,10.0,21.0,27.0,158.0,high
9:15:00 AM,6.0,Monday,62.0,11.0,38.0,10.0,127.0,high
9:30:00 AM,4.0,,73.0,22.0,34.0,9.0,141.0,high
9:45:00 PM,31.0,Tuesday,62.0,10.0,19.0,1.0,113.0,high
8:45:00 AM,24.0,Tuesday,102.0,14.0,46.0,1.0,163.0,high
9:15:00 PM,9.0,,92.0,6.0,13.0,35.0,143.0,high
6:45:00 PM,18.0,Wednesday,103.0,0.0,11.0,21.0,156.0,high
8:00:00 PM,29.0,Sunday,54.0,13.0,16.0,18.0,113.0,high
6:00:00 AM,11.0,Wednesday,127.0,15.0,28.0,4.0,2.0,high
3:45:00 PM,9.0,Thursday,77.0,0.0,33.0,11.0,153.0,high
10:45:00 AM,11.0,Wednesday,52.0,12.0,33.0,12.0,118.0,high
7:45:00 PM,30.0,,55.0,1.0,11.0,26.0,113.0,high
10:30:00 AM,,Wednesday,98.0,10.0,3.0,21.0,138.0,high
6:30:00 PM,2.0,Thursday,101.0,22.0,33.0,9.0,165.0,high
7:30:00 PM,8.0,Wednesday,56.0,14.0,14.0,31.0,115.0,high
5:00:00 PM,2.0,Thursday,100.0,15.0,29.0,7.0,151.0,high
3:30:00 PM,17.0,Tuesday,101.0,26.0,32.0,12.0,165.0,high
3:00:00 PM,25.0,Wednesday,92.0,18.0,31.0,6.0,147.0,high
9:00:00 PM,11.0,Wednesday,100.0,30.0,22.0,34.0,171.0,high
9:15:00 AM,16.0,Monday,77.0,17.0,26.0,3.0,135.0,high
6:00:00 AM,17.0,Tuesday,0.0,13.0,39.0,1.0,0.0,high
8:15:00 PM,18.0,Wednesday,94.0,13.0,19.0,25.0,151.0,high
9:45:00 AM,28.0,Saturday,46.0,13.0,41.0,32.0,120.0,high
,21.0,Sunday,104.0,18.0,45.0,6.0,167.0,high
7:15:00 PM,12.0,Thursday,107.0,13.0,18.0,33.0,159.0,high
4:15:00 PM,,Monday,116.0,24.0,29.0,8.0,168.0,high
2:30:00 PM,,Sunday,90.0,16.0,31.0,13.0,162.0,high
7:15:00 PM,24.0,Tuesday,73.0,19.0,3.0,3.0,133.0,high
8:30:00 PM,5.0,Sunday,91.0,24.0,18.0,29.0,162.0,high
7:30:00 AM,26.0,Thursday,3.0,31.0,35.0,3.0,167.0,high
9:15:00 PM,11.0,Wednesday,74.0,13.0,13.0,23.0,135.0,high
1:30:00 PM,26.0,Thursday,0.0,27.0,0.0,7.0,151.0,high
,9.0,Thursday,57.0,4.0,38.0,29.0,119.0,high
7:15:00 PM,21.0,,64.0,30.0,18.0,5.0,129.0,high
2:00:00 PM,6.0,Monday,72.0,23.0,34.0,20.0,143.0,high
9:00:00 PM,11.0,Wednesday,91.0,21.0,13.0,25.0,162.0,high
9:45:00 PM,25.0,Wednesday,97.0,12.0,0.0,32.0,156.0,high
3:30:00 PM,17.0,Tuesday,95.0,20.0,26.0,6.0,159.0,high
12:15:00 PM,26.0,Thursday,66.0,6.0,0.0,26.0,109.0,high
7:30:00 AM,16.0,,100.0,11.0,29.0,0.0,146.0,high
,5.0,Sunday,75.0,23.0,33.0,10.0,126.0,high
8:45:00 PM,29.0,Sunday,0.0,9.0,14.0,35.0,132.0,high
7:30:00 PM,26.0,,5.0,14.0,21.0,31.0,143.0,high
9:30:00 AM,19.0,Thursday,3.0,5.0,21.0,32.0,127.0,high
3:30:00 PM,1.0,Wednesday,76.0,28.0,39.0,14.0,157.0,high
6:00:00 AM,19.0,Thursday,108.0,27.0,32.0,3.0,167.0,high
12:15:00 PM,26.0,Thursday,74.0,14.0,7.0,34.0,117.0,high
6:00:00 AM,11.0,Wednesday,124.0,12.0,25.0,1.0,0.0,high
9:15:00 AM,1.0,Wednesday,0.0,12.0,6.0,22.0,119.0,high
7:45:00 PM,7.0,Tuesday,57.0,12.0,10.0,32.0,114.0,high
7:15:00 PM,24.0,Tuesday,67.0,13.0,0.0,0.0,127.0,high
9:15:00 AM,1.0,Wednesday,4.0,17.0,11.0,27.0,124.0,high
6:45:00 PM,21.0,Sunday,89.0,12.0,14.0,0.0,0.0,high
12:15:00 PM,29.0,Sunday,72.0,12.0,10.0,27.0,115.0,high
2:30:00 PM,7.0,Tuesday,73.0,23.0,40.0,13.0,143.0,high
9:15:00 PM,5.0,Sunday,77.0,15.0,12.0,0.0,133.0,high
6:45:00 PM,30.0,Monday,87.0,17.0,8.0,22.0,143.0,high
9:00:00 PM,4.0,Saturday,60.0,9.0,15.0,26.0,113.0,high
7:45:00 PM,,Tuesday,64.0,4.0,10.0,31.0,115.0,high
8:00:00 PM,10.0,Tuesday,83.0,20.0,15.0,37.0,146.0,high
6:00:00 AM,11.0,Wednesday,120.0,8.0,21.0,0.0,0.0,high
6:30:00 AM,,Wednesday,103.0,14.0,50.0,3.0,164.0,high
5:00:00 PM,2.0,Thursday,99.0,14.0,28.0,6.0,150.0,high
3:45:00 PM,17.0,Tuesday,82.0,22.0,34.0,12.0,138.0,high
8:30:00 PM,24.0,,67.0,26.0,16.0,33.0,130.0,high
9:15:00 PM,5.0,Sunday,81.0,19.0,16.0,3.0,137.0,high
5:45:00 PM,25.0,Wednesday,112.0,5.0,22.0,3.0,157.0,high
8:30:00 PM,19.0,Thursday,4.0,4.0,14.0,29.0,163.0,high
10:00:00 AM,24.0,Tuesday,94.0,29.0,4.0,14.0,4.0,high
,15.0,Sunday,114.0,19.0,43.0,6.0,167.0,high
10:00:00 AM,24.0,Tuesday,86.0,21.0,0.0,6.0,0.0,high
7:45:00 PM,2.0,,79.0,14.0,21.0,26.0,137.0,high
2:30:00 PM,25.0,Wednesday,89.0,15.0,31.0,15.0,159.0,high
7:30:00 PM,7.0,Tuesday,60.0,25.0,16.0,2.0,131.0,high
7:30:00 PM,6.0,Monday,94.0,0.0,13.0,19.0,155.0,high
2:45:00 PM,26.0,Thursday,68.0,13.0,0.0,17.0,132.0,high
,5.0,Sunday,94.0,5.0,35.0,23.0,151.0,high
10:30:00 AM,24.0,Tuesday,60.0,6.0,13.0,19.0,0.0,high
8:15:00 AM,16.0,Monday,104.0,19.0,35.0,2.0,154.0,high
9:15:00 AM,9.0,Thursday,99.0,17.0,32.0,7.0,155.0,high
8:30:00 PM,8.0,Wednesday,2.0,17.0,17.0,25.0,141.0,high
10:30:00 AM,24.0,Tuesday,68.0,14.0,21.0,27.0,4.0,high
7:45:00 PM,7.0,Tuesday,58.0,13.0,11.0,33.0,115.0,high
8:30:00 PM,2.0,Thursday,63.0,22.0,11.0,36.0,129.0,high
2:30:00 PM,23.0,Monday,64.0,15.0,31.0,14.0,127.0,high
2:15:00 PM,7.0,Tuesday,78.0,27.0,30.0,3.0,136.0,high
10:30:00 AM,21.0,Sunday,69.0,22.0,35.0,2.0,151.0,high
8:45:00 AM,24.0,Tuesday,107.0,19.0,51.0,6.0,168.0,high
3:30:00 PM,17.0,Tuesday,100.0,25.0,31.0,11.0,164.0,high
10:15:00 AM,23.0,,76.0,0.0,0.0,28.0,123.0,high
9:15:00 AM,7.0,Tuesday,73.0,22.0,21.0,29.0,145.0,high
7:45:00 PM,7.0,Tuesday,59.0,14.0,12.0,34.0,116.0,high
7:15:00 PM,1.0,Wednesday,101.0,22.0,4.0,4.0,153.0,high
7:15:00 PM,31.0,Tuesday,101.0,15.0,15.0,20.0,160.0,high
,25.0,Wednesday,106.0,8.0,34.0,4.0,0.0,high
9:15:00 AM,1.0,Wednesday,0.0,13.0,7.0,23.0,120.0,high
,26.0,Thursday,82.0,3.0,37.0,11.0,141.0,high
5:45:00 PM,,Sunday,107.0,28.0,32.0,12.0,4.0,high
8:45:00 PM,29.0,Sunday,0.0,7.0,12.0,33.0,130.0,high
9:00:00 PM,23.0,Monday,75.0,20.0,2.0,37.0,138.0,high
2:45:00 PM,1.0,Wednesday,1.0,20.0,38.0,19.0,164.0,high
7:45:00 PM,18.0,Wednesday,99.0,2.0,21.0,26.0,167.0,high
9:30:00 PM,4.0,Saturday,53.0,17.0,8.0,22.0,109.0,high
7:15:00 PM,1.0,Wednesday,98.0,19.0,1.0,1.0,150.0,high
8:15:00 PM,7.0,Tuesday,73.0,4.0,17.0,32.0,122.0,high
7:15:00 PM,15.0,Sunday,97.0,20.0,3.0,27.0,149.0,high
12:15:00 PM,29.0,Sunday,70.0,10.0,8.0,25.0,113.0,high
1:45:00 PM,21.0,Sunday,67.0,28.0,28.0,19.0,145.0,high
10:30:00 AM,21.0,Sunday,66.0,19.0,32.0,0.0,148.0,high
8:30:00 PM,23.0,Monday,59.0,12.0,16.0,35.0,122.0,high
2:00:00 PM,29.0,Sunday,59.0,17.0,41.0,15.0,123.0,high
,21.0,Sunday,107.0,4.0,14.0,21.0,149.0,high
7:15:00 PM,15.0,Sunday,92.0,15.0,0.0,22.0,144.0,high
7:15:00 PM,12.0,Thursday,101.0,7.0,12.0,27.0,153.0,high
8:00:00 PM,24.0,Tuesday,71.0,11.0,0.0,26.0,128.0,high
3:30:00 PM,17.0,Tuesday,104.0,29.0,35.0,15.0,168.0,high
3:45:00 PM,29.0,Sunday,73.0,33.0,36.0,20.0,147.0,high
5:00:00 PM,12.0,Thursday,98.0,15.0,22.0,0.0,154.0,high
9:45:00 PM,8.0,Wednesday,107.0,15.0,12.0,24.0,0.0,high
3:15:00 PM,18.0,Wednesday,89.0,35.0,31.0,15.0,5.0,high
4:45:00 PM,24.0,,107.0,4.0,32.0,9.0,157.0,high
7:15:00 PM,2.0,Thursday,66.0,26.0,22.0,37.0,142.0,high
9:30:00 AM,18.0,Wednesday,50.0,19.0,11.0,16.0,111.0,high
2:00:00 PM,6.0,Monday,75.0,26.0,37.0,23.0,146.0,high
6:00:00 AM,19.0,Thursday,102.0,21.0,26.0,0.0,161.0,high
5:00:00 PM,12.0,Thursday,108.0,25.0,32.0,5.0,164.0,high
6:45:00 PM,24.0,Tuesday,67.0,13.0,11.0,27.0,130.0,high
7:45:00 AM,29.0,,106.0,26.0,31.0,7.0,164.0,high
7:00:00 PM,31.0,Tuesday,103.0,24.0,17.0,25.0,166.0,high
1:45:00 PM,10.0,Tuesday,56.0,16.0,32.0,0.0,126.0,high
10:30:00 AM,5.0,Sunday,88.0,13.0,0.0,6.0,141.0,high
8:30:00 PM,23.0,Monday,56.0,9.0,13.0,32.0,119.0,high
8:00:00 PM,1.0,Wednesday,5.0,12.0,22.0,36.0,150.0,high
1:30:00 PM,5.0,Sunday,94.0,4.0,36.0,12.0,4.0,high
3:00:00 PM,,Sunday,56.0,30.0,30.0,20.0,127.0,high
8:00:00 PM,9.0,Thursday,73.0,26.0,11.0,1.0,135.0,high
9:15:00 PM,2.0,Thursday,0.0,12.0,13.0,32.0,163.0,high
2:00:00 PM,6.0,Monday,69.0,20.0,31.0,17.0,140.0,high
12:15:00 PM,29.0,Sunday,69.0,9.0,7.0,24.0,112.0,high
9:15:00 AM,2.0,Thursday,44.0,24.0,41.0,32.0,129.0,high
10:15:00 AM,23.0,,80.0,3.0,2.0,32.0,127.0,high
10:00:00 AM,6.0,Monday,79.0,13.0,13.0,23.0,143.0,high
8:15:00 PM,29.0,Sunday,60.0,23.0,11.0,26.0,120.0,high
3:45:00 PM,29.0,Sunday,67.0,27.0,30.0,14.0,141.0,high
8:30:00 PM,16.0,Monday,0.0,4.0,11.0,0.0,144.0,high
9:30:00 PM,22.0,Saturday,76.0,14.0,4.0,33.0,4.0,high
9:45:00 PM,30.0,Monday,1.0,1.0,1.0,24.0,113.0,high
10:30:00 AM,28.0,Saturday,41.0,14.0,24.0,27.0,0.0,high
7:00:00 PM,16.0,Monday,0.0,6.0,17.0,23.0,154.0,high
4:45:00 PM,24.0,,108.0,5.0,33.0,10.0,158.0,high
8:45:00 PM,,Wednesday,94.0,21.0,22.0,29.0,3.0,high
6:00:00 AM,19.0,Thursday,109.0,28.0,33.0,4.0,168.0,high
8:15:00 PM,,Sunday,83.0,9.0,18.0,30.0,137.0,high
6:45:00 PM,24.0,Tuesday,67.0,13.0,11.0,27.0,130.0,high
10:30:00 AM,28.0,Saturday,47.0,20.0,30.0,33.0,3.0,high
7:45:00 PM,24.0,Tuesday,0.0,3.0,8.0,32.0,144.0,high
7:00:00 PM,15.0,Sunday,91.0,22.0,19.0,29.0,164.0,high
8:30:00 PM,15.0,Sunday,61.0,25.0,12.0,37.0,129.0,high
3:30:00 PM,9.0,Thursday,86.0,21.0,0.0,18.0,156.0,high
6:45:00 PM,14.0,Saturday,94.0,25.0,18.0,24.0,158.0,high
,19.0,Thursday,61.0,6.0,0.0,29.0,124.0,high
9:45:00 PM,16.0,Monday,87.0,0.0,15.0,29.0,143.0,high
2:30:00 PM,25.0,Wednesday,91.0,17.0,33.0,17.0,161.0,high
7:00:00 PM,4.0,,93.0,19.0,20.0,31.0,157.0,high
1:30:00 PM,18.0,Wednesday,91.0,18.0,26.0,9.0,0.0,high
9:45:00 PM,28.0,Saturday,0.0,14.0,12.0,0.0,0.0,high
10:00:00 AM,,Thursday,59.0,5.0,36.0,12.0,112.0,high
1:45:00 PM,10.0,Tuesday,61.0,21.0,37.0,2.0,131.0,high
8:00:00 PM,24.0,Tuesday,73.0,13.0,0.0,28.0,130.0,high
10:45:00 AM,11.0,Wednesday,50.0,10.0,31.0,10.0,116.0,high
1:45:00 PM,21.0,Sunday,65.0,26.0,26.0,17.0,143.0,high
10:30:00 AM,5.0,Sunday,94.0,19.0,3.0,12.0,147.0,high
8:15:00 AM,16.0,Monday,98.0,13.0,29.0,0.0,148.0,high
7:45:00 PM,7.0,Tuesday,56.0,11.0,9.0,31.0,113.0,high
9:30:00 PM,24.0,Tuesday,90.0,8.0,20.0,27.0,139.0,high
7:00:00 PM,28.0,Saturday,102.0,11.0,16.0,0.0,154.0,high
8:15:00 PM,28.0,Saturday,66.0,19.0,10.0,0.0,131.0,high
1:00:00 PM,28.0,,65.0,2.0,17.0,32.0,118.0,high
3:15:00 PM,16.0,Monday,70.0,14.0,33.0,7.0,136.0,high
6:45:00 PM,21.0,Sunday,92.0,15.0,17.0,2.0,2.0,high
10:15:00 AM,8.0,Wednesday,82.0,26.0,41.0,21.0,167.0,high
10:45:00 AM,23.0,Monday,84.0,4.0,2.0,2.0,143.0,high
9:45:00 PM,12.0,Thursday,68.0,20.0,0.0,18.0,0.0,high
1:45:00 PM,10.0,Tuesday,58.0,18.0,34.0,0.0,128.0,high
6:00:00 AM,17.0,Tuesday,5.0,18.0,44.0,6.0,5.0,high
,26.0,Thursday,75.0,0.0,30.0,4.0,134.0,high
6:45:00 PM,25.0,Wednesday,60.0,13.0,0.0,16.0,119.0,high
7:00:00 PM,1.0,Wednesday,89.0,8.0,20.0,32.0,143.0,high
8:45:00 AM,24.0,Tuesday,97.0,9.0,41.0,0.0,158.0,high
5:15:00 PM,,Friday,15.0,23.0,0.0,5.0,187.0,high
7:15:00 PM,28.0,,90.0,10.0,10.0,20.0,142.0,high
8:30:00 PM,2.0,Thursday,66.0,25.0,14.0,39.0,132.0,high
,21.0,Sunday,0.0,12.0,28.0,0.0,151.0,high
7:30:00 PM,7.0,Tuesday,57.0,22.0,13.0,0.0,128.0,high
9:30:00 PM,5.0,,68.0,14.0,18.0,35.0,129.0,high
9:45:00 PM,31.0,Tuesday,58.0,6.0,15.0,0.0,109.0,high
2:30:00 PM,7.0,Tuesday,73.0,23.0,40.0,13.0,143.0,high
8:45:00 PM,5.0,Sunday,102.0,6.0,14.0,35.0,157.0,high
10:30:00 AM,21.0,Sunday,62.0,15.0,28.0,0.0,144.0,high
8:45:00 AM,28.0,Saturday,102.0,32.0,31.0,4.0,163.0,high
9:00:00 PM,4.0,Saturday,62.0,11.0,17.0,28.0,115.0,high
3:30:00 PM,17.0,Tuesday,99.0,24.0,30.0,10.0,163.0,high
1:45:00 PM,17.0,Tuesday,47.0,30.0,43.0,23.0,5.0,high
8:30:00 AM,14.0,Saturday,100.0,22.0,37.0,0.0,162.0,high
9:15:00 AM,15.0,Sunday,70.0,11.0,26.0,4.0,129.0,high
9:30:00 PM,24.0,Tuesday,84.0,2.0,14.0,21.0,133.0,high
8:00:00 AM,2.0,Thursday,123.0,7.0,23.0,1.0,163.0,high
,,Thursday,101.0,19.0,30.0,4.0,157.0,high
10:45:00 AM,19.0,Thursday,48.0,15.0,36.0,22.0,127.0,high
1:45:00 PM,21.0,Sunday,68.0,29.0,29.0,20.0,146.0,high
8:00:00 AM,9.0,Thursday,106.0,15.0,5.0,5.0,169.0,high
8:30:00 PM,15.0,Sunday,64.0,28.0,15.0,40.0,132.0,high
8:45:00 PM,1.0,Wednesday,82.0,6.0,11.0,23.0,137.0,high
9:45:00 PM,11.0,Wednesday,85.0,12.0,10.0,34.0,144.0,high
8:30:00 PM,5.0,Sunday,88.0,21.0,15.0,26.0,159.0,high
,,Thursday,103.0,21.0,32.0,6.0,159.0,high
7:30:00 PM,6.0,Monday,102.0,3.0,21.0,27.0,163.0,high
7:15:00 AM,5.0,,108.0,20.0,32.0,7.0,158.0,high
8:30:00 PM,,Thursday,109.0,21.0,12.0,25.0,161.0,high
7:15:00 PM,24.0,Tuesday,69.0,15.0,0.0,0.0,129.0,high
7:45:00 PM,22.0,Saturday,1.0,24.0,13.0,32.0,136.0,high
9:00:00 PM,9.0,Thursday,102.0,8.0,9.0,23.0,157.0,high
9:45:00 PM,8.0,Wednesday,110.0,18.0,15.0,27.0,3.0,high
9:30:00 AM,19.0,Thursday,4.0,6.0,22.0,33.0,128.0,high
7:30:00 PM,15.0,Sunday,98.0,21.0,8.0,20.0,159.0,high
7:00:00 PM,1.0,Wednesday,82.0,1.0,13.0,25.0,136.0,high
8:00:00 PM,,Monday,63.0,1.0,0.0,29.0,118.0,high
10:00:00 AM,26.0,Thursday,86.0,13.0,29.0,28.0,150.0,high
7:45:00 AM,29.0,,101.0,21.0,26.0,2.0,159.0,high
8:30:00 PM,15.0,Sunday,58.0,22.0,9.0,34.0,126.0,high
3:00:00 PM,,Sunday,51.0,25.0,25.0,15.0,122.0,high
8:00:00 PM,10.0,Tuesday,76.0,13.0,8.0,30.0,139.0,high
10:15:00 AM,30.0,Monday,83.0,11.0,5.0,27.0,129.0,high
,19.0,,72.0,19.0,27.0,24.0,148.0,high
8:30:00 PM,8.0,Wednesday,0.0,11.0,11.0,19.0,135.0,high
9:30:00 AM,18.0,Wednesday,55.0,24.0,16.0,21.0,116.0,high
7:15:00 AM,8.0,Wednesday,108.0,15.0,29.0,0.0,162.0,high
7:00:00 PM,28.0,Saturday,105.0,14.0,19.0,2.0,157.0,high
,25.0,Wednesday,109.0,11.0,37.0,7.0,1.0,high
6:00:00 AM,19.0,Thursday,107.0,26.0,31.0,2.0,166.0,high
7:30:00 PM,10.0,Tuesday,2.0,20.0,17.0,29.0,123.0,high
10:00:00 AM,24.0,Tuesday,86.0,21.0,0.0,6.0,0.0,high
9:45:00 PM,29.0,Sunday,87.0,18.0,17.0,26.0,133.0,high
7:30:00 PM,7.0,Tuesday,62.0,27.0,18.0,4.0,133.0,high
8:15:00 PM,7.0,Tuesday,74.0,5.0,18.0,33.0,123.0,high
9:00:00 PM,4.0,Saturday,63.0,12.0,18.0,29.0,116.0,high
7:45:00 PM,7.0,Tuesday,53.0,8.0,6.0,28.0,110.0,high
9:00:00 PM,9.0,Thursday,105.0,11.0,12.0,26.0,160.0,high
7:45:00 PM,23.0,Monday,5.0,29.0,25.0,39.0,169.0,high
2:15:00 PM,11.0,Wednesday,55.0,16.0,21.0,6.0,113.0,high
3:30:00 PM,31.0,Tuesday,90.0,17.0,31.0,15.0,4.0,high
8:45:00 PM,26.0,,100.0,13.0,16.0,2.0,152.0,high
8:00:00 PM,,Saturday,89.0,25.0,20.0,0.0,158.0,high
,15.0,Sunday,98.0,11.0,2.0,27.0,150.0,high
2:00:00 PM,30.0,Monday,86.0,25.0,43.0,23.0,168.0,high
7:30:00 PM,10.0,Tuesday,0.0,18.0,15.0,27.0,121.0,high
6:00:00 AM,11.0,Wednesday,127.0,15.0,28.0,4.0,2.0,high
3:30:00 PM,17.0,Tuesday,99.0,24.0,30.0,10.0,163.0,high
,,Wednesday,107.0,13.0,19.0,36.0,166.0,high
9:45:00 PM,11.0,Wednesday,90.0,17.0,15.0,39.0,149.0,high
8:30:00 AM,8.0,Wednesday,119.0,6.0,22.0,0.0,159.0,high
9:30:00 PM,5.0,,70.0,16.0,20.0,37.0,131.0,high
6:45:00 PM,31.0,Tuesday,83.0,11.0,16.0,33.0,128.0,high
7:00:00 PM,16.0,Monday,4.0,10.0,21.0,27.0,158.0,high
